customerID,SeniorCitizen,MonthlyCharges,TotalCharges,Churn,PhoneService_No,PhoneService_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,MultipleLines_No_Phone_Service,MultipleLines_No,MultipleLines_Yes,OnlineSecurity_No_Internet_Service,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No_Internet_Service,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No_Internet_Service,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No_Internet_Service,TechSupport_No,TechSupport_Yes,StreamingTV_No_Internet_Service,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No_Internet_Service,StreamingMovies_No,StreamingMovies_Yes,gender_encoded,Partner_encoded,Dependents_encoded,Contract_encoded,PaperlessBilling_encoded,PaymentMethod_encoded,tenure_encoded
1153-GNOLC,0,39.1,1309.0,0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,1,0,0,1,1,2,0.21875
3298-QEICA,0,34.6,813.45,0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,0,1,1,2,0,3,0.15294117647058825
0788-DXBFY,0,19.55,1108.8,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,1,1,2,0.16417910447761194
3597-YASZG,1,104.45,7349.35,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,0,1,0,2,1,0,0.09243697478991597
3496-LFSZU,0,70.5,294.2,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,0,0,0,2,0.4715909090909091
5242-UOWHD,0,20.35,929.2,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,2,0,3,0.09836065573770492
2482-CZGBB,0,70.0,740.0,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,2,0.3879310344827586
6479-SZPLM,0,19.45,754.5,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,2,0,1,0.2
8097-VBQTZ,0,69.9,3883.3,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,1,0,0,0,1,3,0.19117647058823528
4500-HKANN,0,59.7,1414.2,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,1,1,1,2,0,3,0.15294117647058825
9917-KWRBE,0,78.35,3211.2,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,0,1,1,1,1,1,0.2
3420-ZDBMA,1,71.45,371.6,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,3,0.48120300751879697
2212-LYASK,0,45.85,1246.4,0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,1,1,1,1,1,1,0.18055555555555555
1393-IMKZG,0,95.85,95.85,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,0,0,0,1,2,0.6199021207177814
8069-RHUXK,0,35.7,2545.7,0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,0,1,1,2,0,1,0.10204081632653061
3398-GCPMU,1,89.55,6448.85,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,2,1,1,0.016574585635359115
2908-WGAXL,0,24.95,1468.9,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,2,1,1,0.125
3378-AJRAO,0,24.85,1013.6,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,1,0,2,0.11764705882352941
1013-QCWAM,1,100.8,6690.75,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0,1,0,0,1,2,0.14606741573033707
0866-QLSIR,0,64.4,2088.75,1,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0,0,0,1,1,3,0.18461538461538463
6050-FFXES,0,105.35,7240.65,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,2,0,0,0.08421052631578947
7181-BQYBV,0,102.45,102.45,1,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0,1,1,0,1,2,0.6199021207177814
0362-RAOQO,0,19.65,830.25,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,2,0,1,0.203125
9554-DFKIC,0,54.45,1588.7,0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,1,0,1,0,0.2222222222222222
5527-ACHSO,0,70.5,829.3,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,0,0,0,0,3,0.31313131313131315
0829-DDVLK,0,20.1,302.45,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,1,0,1,0.37373737373737376
1399-UBQIU,0,69.35,712.25,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,1,0,0,0,1,2,0.31313131313131315
1813-JLKWR,0,19.8,1336.65,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,1,0,0,0.05
0336-PIKEI,1,74.4,5360.75,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,1,1,0,2,0,0,0.016574585635359115
7322-OCWHC,1,93.05,6735.05,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,1,0,2,1,0,0.016574585635359115
9537-VHDTA,0,51.2,51.2,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,1,0,0,3,0.6199021207177814
4957-TIALW,0,65.6,1010.0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,0,0,1,1,0,1,0.37373737373737376
2054-PJOCK,0,80.55,4847.05,0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,0,0,1,0,1,0.07894736842105263
9150-HEPMB,0,52.7,3019.7,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,1,0,0,1,0,3,0.125
9030-QGZNL,0,20.85,161.65,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,2,0,3,0.34146341463414637
6204-IEUXJ,0,80.1,217.55,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,0,0,0,0,0,1,0.47
3126-WQMGH,0,52.15,2583.75,0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,1,0,0,1,1,0.22727272727272727
4529-CKBCL,0,80.2,146.05,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0,0,0,0,1,2,0.5168067226890757
2506-CLAKW,0,98.15,567.45,1,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,0,0,0,0,1,0,0.36363636363636365
7176-WRTNX,0,114.95,7711.25,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,0,0,2,1,0,0.09243697478991597
1583-IHQZE,0,112.95,1384.75,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,0,0,0,1,3,0.3247863247863248
5732-IKGQH,1,104.45,5481.25,0,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,1,0,1,1,0,0.1
9239-GZHZE,0,113.65,8124.2,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,2,1,1,0.016574585635359115
7205-BAIAD,0,20.6,827.3,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,2,1,0,0.203125
0151-ONTOV,0,70.9,70.9,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,0,3,0.6199021207177814
4140-MUHUG,1,86.85,220.95,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,0,0,0,0,1,2,0.47
0093-EXYQL,1,91.55,3673.6,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0,0,0,0,1,2,0.203125
8064-RAVOH,0,49.85,49.85,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,1,0,1,0,1,2,0.6199021207177814
0219-QAERP,0,19.8,576.65,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,1,0,1,0.2222222222222222
0320-JDNQG,0,99.85,2331.3,1,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,1,1,1,0,1,2,0.15294117647058825
7180-PISOG,0,74.5,74.5,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,1,0,1,2,0.6199021207177814
9168-INPSZ,1,104.15,4495.65,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,0,0,2,0.11764705882352941
3571-RFHAR,0,109.15,6941.2,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,0,0,0,1,2,0.11842105263157894
0015-UOCOJ,1,48.2,340.35,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,2,0.3893129770992366
5334-AFQJB,1,25.1,1789.9,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,2,1,1,0.016574585635359115
2754-SDJRD,1,100.15,908.55,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,0,0,0,1,1,0.34146341463414637
9578-VRMNM,0,65.2,1043.35,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0,0,0,0,1,1,0.35
1587-FKLZB,1,99.5,6822.15,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,1,1,1,0,1,1,0.14606741573033707
6140-QNRQQ,0,71.55,71.55,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,3,0.6199021207177814
8963-JLGJT,0,55.9,157.55,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,1,0,1,0,0,3,0.47
4307-KTUMW,0,93.9,5029.2,1,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,1,1,0,0,0,2,0.2
1465-LNTLJ,1,64.4,581.7,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,1,1,0,0,1,1,0.34146341463414637
5440-FLBQG,1,108.4,7318.2,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,0,2,1,0,0.08421052631578947
2135-DQWAQ,0,85.3,420.45,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0,0,0,0,1,3,0.48120300751879697
4056-QHXHZ,0,107.45,7576.7,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,2,0,3,0.016574585635359115
7470-MCQTK,0,48.75,633.4,1,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0,1,0,0,1,0,0.3486238532110092
7488-MXJIV,0,85.65,321.65,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0,0,0,0,1,2,0.4715909090909091
7401-JIXNM,0,91.3,4965.0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,2,0,1,0.19117647058823528
9339-FIIJL,0,85.95,6151.9,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,0,2,0,0,0.016574585635359115
2027-FECZV,0,106.7,1253.9,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,1,0,0,0,1,2,0.3247863247863248
2672-DZUOY,0,25.15,25.15,1,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,2,0.6199021207177814
4706-DGAHW,1,45.2,45.2,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,0,2,0.6199021207177814
3870-MQAMG,0,110.35,5893.15,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,1,0,2,0.19117647058823528
6670-MFRPK,0,79.2,5420.65,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,1,1,1,2,1,1,0.08421052631578947
6177-PEVRA,0,55.5,2627.35,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,2,0,1,0.140625
4800-CZMPC,0,103.25,5037.55,1,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0,1,1,1,1,1,0.140625
4813-HQMGZ,0,90.25,743.75,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,0,1,0,0,1,2,0.34146341463414637
